2013-03-27	109.81
2013-03-28	109.83
2013-04-01	111.02
2013-04-02	110.31
2013-04-03	107.11
2013-04-04	106.39
2013-04-05	104.35
2013-04-08	104.77
2013-04-09	106.23
2013-04-10	105.59
2013-04-11	104.28
2013-04-12	102.97
2013-04-15	99.36
2013-04-16	100.14
2013-04-17	97.39
2013-04-18	99.59
2013-04-19	99.5
2013-04-22	100.43
2013-04-23	100.49
2013-04-24	101.85
2013-04-25	103.06
2013-04-26	102.95
2013-04-29	103.77
2013-04-30	101.66
2013-05-01	99.84
2013-05-02	102.77
2013-05-03	104.14
2013-05-06	105.36
2013-05-07	104.11
2013-05-08	104.28
2013-05-09	104.38
2013-05-10	103.78
2013-05-13	102.55
2013-05-14	102.54
2013-05-15	103.61
2013-05-16	103.92
2013-05-17	104.68
2013-05-20	104.78
2013-05-21	103.64
2013-05-22	102.32
2013-05-23	102.64
2013-05-24	102.61
2013-05-27	102.53
2013-05-28	104.36
2013-05-29	102.25
2013-05-30	102.22
2013-05-31	100.11
2013-06-03	102.15
2013-06-04	103.47
2013-06-05	102.92
2013-06-06	103.53
2013-06-07	104.72
2013-06-10	103.75
2013-06-11	102.56
2013-06-12	103.45
2013-06-13	104.97
2013-06-14	105.85
2013-06-17	105.66
2013-06-18	106.11
2013-06-19	105.79
2013-06-20	102.1
2013-06-21	100.94
2013-06-24	101.08
2013-06-25	101.19
2013-06-26	101.75
2013-06-27	102.69
2013-06-28	102.01
2013-07-01	102.96
2013-07-02	103.98
2013-07-03	105.85
2013-07-04	105.52
2013-07-05	107.71
2013-07-08	107.22
2013-07-09	108.14
2013-07-10	108.15
2013-07-11	107.25
2013-07-12	109.07
2013-07-15	108.06
2013-07-16	107.91
2013-07-17	108.72
2013-07-18	108.84
2013-07-19	108.47
2013-07-22	108.16
2013-07-23	108.43
2013-07-24	107.04
2013-07-25	107.67
2013-07-26	107.11
2013-07-29	107.54
2013-07-30	106.84
2013-07-31	107.87
2013-08-01	109.4
2013-08-02	108.93
2013-08-05	108.75
2013-08-06	108.23
2013-08-07	107.26
2013-08-08	106.77
2013-08-09	108.22
2013-08-12	107.85
2013-08-13	108.12
2013-08-14	108.92
2013-08-15	109.34
2013-08-16	110.62
2013-08-19	109.64
2013-08-20	110.14
2013-08-21	109.77
2013-08-22	109.93
2013-08-23	111.06
2013-08-26	110.98
2013-08-27	115.23
2013-08-28	116.14
2013-08-29	114.5
2013-08-30	114.04
2013-09-02	114.28
2013-09-03	115.7
2013-09-04	115.03
2013-09-05	115.45
2013-09-06	115.89
2013-09-09	113.17
2013-09-10	111.5
2013-09-11	111.66
2013-09-12	111.88
2013-09-13	111.72
2013-09-16	109.83
2013-09-17	107.76
2013-09-18	110.69
2013-09-19	108.81
2013-09-20	109.22
2013-09-23	107.97
2013-09-24	108.73
2013-09-25	108.03
2013-09-26	109.17
2013-09-27	108.44
2013-09-30	108.27
2013-10-01	107.7
2013-10-02	109.07
2013-10-03	108.67
2013-10-04	109.3
2013-10-07	109.61
2013-10-08	110.19
2013-10-09	109.05
2013-10-10	111.72
2013-10-11	110.95
2013-10-14	110.11
2013-10-15	109.02
2013-10-16	110.51
2013-10-17	109.03
2013-10-18	110.08
2013-10-21	109.78
2013-10-22	110.01
2013-10-23	107.58
2013-10-24	106.97
2013-10-25	107.16
2013-10-28	109.44
2013-10-29	108.83
2013-10-30	109.75
2013-10-31	108.97
2013-11-01	105.88
2013-11-04	106.18
2013-11-05	105.63
2013-11-06	104.89
2013-11-07	103.44
2013-11-08	105.02
2013-11-11	106.32
2013-11-12	105.78
2013-11-13	106.87
2013-11-14	108.38
2013-11-15	108.36
2013-11-18	108.28
2013-11-19	107.11
2013-11-20	107.84
2013-11-21	110.14
2013-11-22	110.62
2013-11-25	110.98
2013-11-26	111.04
2013-11-27	111.53
2013-11-28	110.92
2013-11-29	110.12
2013-12-02	111.4
2013-12-03	112.88
2013-12-04	111.59
2013-12-05	111
2013-12-06	111.71
2013-12-09	109.16
2013-12-10	109.46
2013-12-11	109.56
2013-12-12	108.62
2013-12-13	108.83
2013-12-16	109.06
2013-12-17	108.23
2013-12-18	109.31
2013-12-19	110.06
2013-12-20	111.75
2013-12-23	111.61
2013-12-24	112
2013-12-26	112
2013-12-27	112.11
2013-12-30	111.2
2013-12-31	110.92
2014-01-02	107.82
2014-01-03	106.94
2014-01-06	107.03
2014-01-07	107.43
2014-01-08	107.33
2014-01-09	106.47
2014-01-10	107.53
2014-01-13	105.67
2014-01-14	105.3
2014-01-15	106.03
2014-01-16	105.49
2014-01-17	106.31
2014-01-20	106.26
2014-01-21	106.84
2014-01-22	108.11
2014-01-23	107.61
2014-01-24	107.94
2014-01-27	106.97
2014-01-28	107.44
2014-01-29	107.79
2014-01-30	107.71
2014-01-31	106.36
2014-02-03	106
2014-02-04	106.06
2014-02-05	106.22
2014-02-06	107.34
2014-02-07	109.53
2014-02-10	107.77
2014-02-11	108.22
2014-02-12	108.23
2014-02-13	108.59
2014-02-14	108.96
2014-02-17	109.09
2014-02-18	110.61
2014-02-19	110.45
2014-02-20	110.49
2014-02-21	109.83
2014-02-24	110.69
2014-02-25	109.64
2014-02-26	109.47
2014-02-27	108.79
2014-02-28	109.14
2014-03-03	111.26
2014-03-04	109.14
2014-03-05	107.73
2014-03-06	108.35
2014-03-07	108.78
2014-03-10	107.28
2014-03-11	107.75
2014-03-12	107.62
2014-03-13	106.96
2014-03-14	108.28
2014-03-17	106.39
2014-03-18	106.69
2014-03-19	105.83
2014-03-20	106.26
2014-03-21	107.02
2014-03-24	106.57
2014-03-25	106.92
2014-03-26	106.97
2014-03-27	107.64
2014-03-28	108.03
2014-03-31	107.77
2014-04-01	105.27
2014-04-02	104.69
2014-04-03	106.2
2014-04-04	106.64
2014-04-07	105.97
2014-04-08	107.56
2014-04-09	107.84
2014-04-10	107.36
2014-04-11	107.19
2014-04-14	108.9
2014-04-15	109.19
2014-04-16	109.66
2014-04-17	109.69
2014-04-21	109.96
2014-04-22	109.42
2014-04-23	109.16
2014-04-24	110.41
2014-04-25	109.52
2014-04-28	108.12
2014-04-29	108.86
2014-04-30	108.2
2014-05-01	107.72
2014-05-02	108.61
2014-05-05	107.58
2014-05-06	107.12
2014-05-07	108.09
2014-05-08	108.01
2014-05-09	107.95
2014-05-12	107.78
2014-05-13	108.67
2014-05-14	109.19
2014-05-15	109.03
2014-05-16	109.72
2014-05-19	109.38
2014-05-20	109.82
2014-05-21	110.5
2014-05-22	110.41
2014-05-23	110.58
2014-05-26	110.36
2014-05-27	110.22
2014-05-28	110.06
2014-05-29	110.07
2014-05-30	109.56
2014-06-02	108.83
2014-06-03	108.86
2014-06-04	108.08
2014-06-05	108.89
2014-06-06	108.78
2014-06-09	109.08
2014-06-10	109
2014-06-11	109.5
2014-06-12	112.57
2014-06-13	112.3
2014-06-16	112.86
2014-06-17	113.31
2014-06-18	114.2
2014-06-19	114.91
2014-06-20	114.74
2014-06-23	113.99
2014-06-24	114.1
2014-06-25	114.18
2014-06-26	113.02
2014-06-27	113.21
2014-06-30	112.42
2014-07-01	112.02
2014-07-02	111.04
2014-07-03	111.08
2014-07-04	110.59
2014-07-07	109.92
2014-07-08	108.88
2014-07-09	108.16
2014-07-10	108.58
2014-07-11	106.57
2014-07-14	107.62
2014-07-15	106.7
2014-07-16	107.07
2014-07-17	108.39
2014-07-18	107.14
2014-07-21	107.72
2014-07-22	106.92
2014-07-23	108.17
2014-07-24	107.14
2014-07-25	108.2
2014-07-28	107.5
2014-07-29	107.49
2014-07-30	106.08
2014-07-31	105.47
2014-08-01	104.67
2014-08-04	105.56
2014-08-05	104.89
2014-08-06	104.61
2014-08-07	105.8
2014-08-08	104.77
2014-08-11	105.11
2014-08-12	103.78
2014-08-13	104.66
2014-08-14	102.12
2014-08-15	103.28
2014-08-18	101.8
2014-08-19	101.58
2014-08-20	102.25
2014-08-21	102.7
2014-08-22	102.2
2014-08-25	102.69
2014-08-26	102.58
2014-08-27	102.58
2014-08-28	102.48
2014-08-29	103.08
2014-09-01	102.61
2014-09-02	100.47
2014-09-03	102.39
2014-09-04	101.83
2014-09-05	100.92
2014-09-08	100.27
2014-09-09	99.22
2014-09-10	98.08
2014-09-11	98.14
2014-09-12	97.12
2014-09-15	97.99
2014-09-16	98.96
2014-09-17	98.75
2014-09-18	97.61
2014-09-19	98.36
2014-09-22	96.87
2014-09-23	96.94
2014-09-24	97.06
2014-09-25	97.03
2014-09-26	97.02
2014-09-29	97.09
2014-09-30	94.75
2014-10-01	94.23
2014-10-02	93.78
2014-10-03	92.19
2014-10-06	92.83
2014-10-07	91.77
2014-10-08	91.69
2014-10-09	88.91
2014-10-10	89.82
2014-10-13	88.63
2014-10-14	86.05
2014-10-15	83.77
2014-10-16	86.78
2014-10-17	86.21
2014-10-20	85.33
2014-10-21	86.44
2014-10-22	84.7
2014-10-23	86.72
2014-10-24	86.23
2014-10-27	85.38
2014-10-28	86.21
2014-10-29	86.81
2014-10-30	86.08
2014-10-31	85.89
2014-11-03	84.08
2014-11-04	82.7
2014-11-05	83.19
2014-11-06	82.79
2014-11-07	83.12
2014-11-10	82.55
2014-11-11	82.06
2014-11-12	80.64
2014-11-13	77.7
2014-11-14	79.59
2014-11-17	79.08
2014-11-18	78.39
2014-11-19	78.08
2014-11-20	79.76
2014-11-21	80.52
2014-11-24	79.42
2014-11-25	78.19
2014-11-26	77.55
2014-11-27	72.89
2014-11-28	70.02
2014-12-01	72.83
2014-12-02	71.03
2014-12-03	70.01
2014-12-04	69.47
2014-12-05	68.7
2014-12-08	66.09
